epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,31251.4,1.45121,1.30839,1.41358,0.76054,0.66243,0.71307,0.43878,1.64549,1.4486,1.63312,0.001675,0.001675,0.001675
187,31438,1.45102,1.3082,1.41563,0.76193,0.66275,0.71346,0.43923,1.64588,1.44757,1.63284,0.00163,0.00163,0.00163
188,31624.8,1.43821,1.29606,1.40547,0.76056,0.66318,0.71366,0.43912,1.64663,1.44679,1.63293,0.001585,0.001585,0.001585
189,31810.4,1.44457,1.29938,1.41005,0.75939,0.66372,0.71327,0.43869,1.6471,1.44657,1.63298,0.00154,0.00154,0.00154
190,31997.4,1.44536,1.28983,1.41074,0.76093,0.66361,0.71361,0.4386,1.64798,1.44547,1.633,0.001495,0.001495,0.001495
191,32206,1.40228,1.18858,1.39672,0.75864,0.6655,0.71366,0.43898,1.64866,1.44417,1.63322,0.00145,0.00145,0.00145
192,32392.1,1.39403,1.17912,1.39119,0.76107,0.66475,0.7136,0.43885,1.64908,1.44338,1.63317,0.001405,0.001405,0.001405
193,32578.1,1.39309,1.1681,1.39157,0.76112,0.66484,0.71363,0.43942,1.65002,1.44226,1.63347,0.00136,0.00136,0.00136
194,32761.9,1.3887,1.16418,1.38435,0.75914,0.66579,0.71376,0.43938,1.65128,1.44151,1.63393,0.001315,0.001315,0.001315
195,32946.8,1.38509,1.1536,1.38286,0.75624,0.66335,0.71341,0.43958,1.65221,1.44053,1.63427,0.00127,0.00127,0.00127
196,33132.4,1.37829,1.14436,1.37941,0.75992,0.66462,0.715,0.44033,1.65275,1.43934,1.63423,0.001225,0.001225,0.001225
197,33318.7,1.3746,1.13909,1.374,0.76249,0.6643,0.71512,0.44044,1.65356,1.43821,1.6346,0.00118,0.00118,0.00118
198,33505.4,1.37479,1.13877,1.37678,0.76199,0.66472,0.71517,0.44076,1.65448,1.43758,1.63522,0.001135,0.001135,0.001135
199,33692.2,1.36887,1.13325,1.37206,0.76323,0.66488,0.71554,0.44078,1.65538,1.43698,1.63577,0.00109,0.00109,0.00109
200,33866.8,1.36529,1.12231,1.36672,0.76244,0.66623,0.71563,0.44079,1.6563,1.43606,1.63619,0.001045,0.001045,0.001045
